jobid,level,tech_specialisation,country,state,salary_from,salary_to,currency,type,mode,visa_sponsorship,work_experience_years,education_level,cert_id,certification_text,is_mandatory
7208,Middle,SD-WAN,Singapore,,,,,Contract/Temp,,,,,3213,Cisco (CCNA/CCNP/CCIE),1
7220,Middle,Cybersecurity,Singapore,,,,,Full time,,,3,,,,
7223,,,Singapore,,,,,Full time,,,,,,,
7232,Senior,Programme & Project Management (Information & Communication Technology),Singapore,,,,,Full time,,,10,,,,
7247,Senior,SAP,Singapore,,,,,Contract/Temp,Office,Yes,5,,,,
7254,Senior,Retail Operations,Singapore,,,,,Full time,,,,,,,
7258,Middle,Installation,Singapore,,,,,Full time,,,,,,,
7284,Senior,Cloud Engineering,Singapore,,,,,Full time,,,1,,,,
7286,Senior,Java,Singapore,,,,,Full time,,,,,,,
7300,Senior,SAP SuccessFactors,Singapore,,,,,Contract/Temp,Office,Yes,5,,,,
7316,Senior,AI,Singapore,,,,,Full time,,,3,,,,
7319,Middle,Digital Banking,Singapore,,,,,Full time,,,,,3264,Scrum Master Certification,1
7322,Middle,Singpass,Singapore,,,,,Full time,,,,,,,
7327,Middle,Networks & Systems Administration,Singapore,,,,,Full time,,,1,,,,
7332,Middle,,Singapore,,,,,Full time,Office,,,,,,
7334,Lead,Cloud,Singapore,,,,,Full time,,,,,,,
7342,Middle,Networks & Systems Administration,Singapore,,,,,Full time,,,5,,,,
7407,Senior,Cyber Security,Singapore,,6500,9000,SGD,Full time,,,5,,3335,ISC2 (CISSP/CCSP/SSCP),0
7407,Senior,Cyber Security,Singapore,,6500,9000,SGD,Full time,,,5,,3336,CSSLP,0
7407,Senior,Cyber Security,Singapore,,6500,9000,SGD,Full time,,,5,,3337,Certified Ethical Hacker (CEH),0
7555,Middle,Workday,Singapore,,7000,10000,SGD,Full time,,,,,,,
7588,Middle,Android,Singapore,,,,,Full time,,,2,,,,
7590,Middle,IT Support,Singapore,,,,,Full time,,,,,,,
7592,Senior,Network & Security,Singapore,,,,,Full time,,,,,,,
7597,Senior,Microsoft Teams,Singapore,,,,,Full time,,,5,,3444,Microsoft (except Azure),0
7597,Senior,Microsoft Teams,Singapore,,,,,Full time,,,5,,3445,Microsoft (except Azure),0
7601,Middle,Project Management,Singapore,,,,,Full time,,,3,,,,
7605,Senior,Datacentre Operations,Singapore,,,,,Full time,,,,,,,
7655,Middle,Software Testing,Singapore,,6000,8000,SGD,Contract/Temp,,,3,,,,
7689,Senior,Java,Singapore,,,,,Full time,,,,,,,
7709,Middle,IT Compliance,Singapore,,,,,Contract/Temp,,,,,,,
7806,Junior,IT Support,Singapore,,2200,2500,SGD,Contract/Temp,,,,,,,
7824,Middle,Oracle Fusion SCM,Singapore,,6000,7000,SGD,Contract/Temp,,,6,,,,
7843,Middle,Learning Technologies,Singapore,,,,,Full time,,,5,,,,
7844,,,Singapore,,2100,2600,SGD,Full time,,,,,,,
7851,Senior,Testing,Singapore,,4500,5500,SGD,Full time,,,5,,,,
7859,,,Singapore,,6000,7000,SGD,Full time,,,3,,,,
7879,,Agile software,Singapore,,7000,9000,SGD,Full time,,,,,,,
7933,Middle,React.js,Singapore,,4500,6500,SGD,Full time,,,3,,,,
7987,,,Singapore,,7000,9000,SGD,Full time,,,,,3619,Business Analysis / Agile certification,0
8000,,Project Management,Singapore,,,,,Full time,,,,,,,
8002,Middle,Desktop Support,Singapore,,,,,Full time,Office,,,,,,
8022,,Security,Singapore,,,,,Full time,,,3,,3628,ISC2 (CISSP/CCSP/SSCP),0
8022,,Security,Singapore,,,,,Full time,,,3,,3629,ISC2 (CISSP/CCSP/SSCP),0
8045,Middle,PHP,Singapore,,,,,Full time,,,,,,,
8076,Senior,SAP,Singapore,,,,,Full time,,,10,,,,
8121,,Desktop Support,Singapore,,2300,2600,SGD,Contract/Temp,,,,,3708,Endpoint Administrator,1
8122,Middle,Security,Singapore,,4500,6600,SGD,Full time,,,,,,,
8124,Middle,Data Engineering,Singapore,,6000,8000,SGD,Contract/Temp,,,5,,,,
8143,Senior,ServiceNow,Singapore,,4300,6300,SGD,Contract/Temp,,,7,,3722,ServiceNow CSA (Certified System Administrator),1
8143,Senior,ServiceNow,Singapore,,4300,6300,SGD,Contract/Temp,,,7,,3723,ITIL,1
8173,Senior,Middleware,Singapore,,,,,Full time,,,6,,,,
8193,Senior,Project Management,Singapore,,12000,14000,SGD,Full time,,,7,,3751,PMBOK,1
8212,Junior,Sales,Singapore,,3000,4500,SGD,Full time,,,3,,,,
8217,Senior,NLP,Singapore,,7000,20000,SGD,Full time,,,2,,,,
8220,,Penetration Testing,Singapore,,7000,10000,SGD,Full time,Office,,,,3771,OffSec (OSCP),1
8220,,Penetration Testing,Singapore,,7000,10000,SGD,Full time,Office,,,,3772,CREST,1
8306,Senior,TypeScript,Singapore,,,,,Full time,Remote,,5,,,,
8315,Middle,IT Support,Singapore,,3000,4500,SGD,Contract/Temp,Office,,2,,,,
8327,Senior,React,Singapore,,,,,Full time,Remote,,5,,,,
8388,Lead,SAP MDG,Singapore,,,,,Full time,Hybrid,,5,,,,
8396,,IT Support,Singapore,,3500,5200,SGD,Contract/Temp,Office,,2,,,,
8402,,AWS,Singapore,,4500,6000,SGD,Full time,,,2,,,,
8422,Lead,Infrastructure,Singapore,,,,,Full time,,,10,,,,
8460,Senior,CI/CD,Singapore,,8000,10000,SGD,Contract/Temp,,,5,,,,
8492,Senior,Full Stack,Singapore,,,,,Full time,,,5,,,,
8523,Senior,AWS,Singapore,,,,,Full time,,,3,,3918,AWS,1
8524,Middle,ERP,Singapore,,5000,6800,SGD,Full time,,,3,,,,
8593,Senior,IT Risk Management,Singapore,,,,,Full time,,,8,,,,
8607,Middle,Machine Learning,Singapore,,,,,Full time,,,,,,,
8629,Senior,Networks & Systems Administration,Singapore,,,,,Full time,Hybrid,,,,3947,Cisco (CCNA/CCNP/CCIE),0
8634,Lead,iOS,Singapore,,,,,Full time,Hybrid,Yes,4,,,,
8641,Senior,,Singapore,,,,,Full time,,,5,,,,
8674,Lead,CloudOps,Singapore,,,,,Full time,,,8,,,,
8685,,ICT,Singapore,,2100,2600,SGD,Full time,,No,1,,,,
8711,Middle,,Singapore,,,,,Full time,,,,,,,
8720,Lead,,Singapore,,,,,Contract/Temp,,,,,,,
8721,Senior,,Singapore,,3600,5000,SGD,Full time,,,,,,,
8750,Senior,Network/Security,Singapore,,,,,Full time,,,,,,,
8765,Senior,Java,Singapore,,,,,Full time,Hybrid,,,,,,
8783,Junior,Data Centre Operations,Singapore,,2200,2600,SGD,Full time,,,1,,,,
8812,,Security,Singapore,,,,,Full time,Hybrid,,,,,,
8820,Senior,Web3,Singapore,,,,,Full time,,,4,,,,
8845,Middle,C++,Singapore,,,,,Full time,,No,1,,,,
8865,Senior,SAP FICO,Singapore,,,,,Full time,,,10,,,,
8870,Junior,Conversational Commerce,Singapore,,,,,Full time,,,1,,,,
8881,,Frontend,Singapore,,,,,Full time,,,3,,,,
8887,Middle,Full Stack Engineer,Singapore,,,,,Full time,,,,,,,
8905,,Security,Singapore,,,,,Full time,,,,,,,
8922,Middle,Project Management,Singapore,,,,,Full time,,,,,,,
8935,,Desktop Support,Singapore,,,,,Full time,,,2,,,,
8961,,,Singapore,,6500,8500,SGD,Full time,,,,,,,
8965,,Trust & Safety,Singapore,,8000,10000,SGD,Contract/Temp,,,3,,,,
9026,Middle,IT Service Management,Singapore,,,,,Full time,,,5,,4079,ITIL,1
9147,Middle,C#,Singapore,,6000,8000,SGD,Contract/Temp,,,6,,,,
9169,Middle,,Singapore,,6000,8000,SGD,Contract/Temp,,,5,,,,
9330,Middle,Networks,Singapore,,5000,7000,SGD,Full time,,,3,,4191,Network certification,0
9352,Senior,,Singapore,,,,,Full time,,,,,,,
9355,Middle,SQL,Singapore,,5000,5900,SGD,Contract/Temp,,,2,,,,
9364,Junior,IT Helpdesk,Singapore,,2800,3600,SGD,Contract/Temp,Office,,1,,,,
9365,Senior,.NET,Singapore,,,,,Full time,,,5,,4205,AWS,0
9365,Senior,.NET,Singapore,,,,,Full time,,,5,,4206,AWS,0
9375,Middle,ETRM,Singapore,,12000,15000,SGD,Full time,,,3,,,,
9407,,IT Operations,Singapore,,10000,13000,SGD,Full time,,,,,,,
9454,Senior,Information Security,Singapore,,5500,6500,SGD,Contract/Temp,,,5,,4263,ISC2 (CISSP/CCSP/SSCP),1
9454,Senior,Information Security,Singapore,,5500,6500,SGD,Contract/Temp,,,5,,4264,ISACA (CISA/CISM/CRISC),0
9454,Senior,Information Security,Singapore,,5500,6500,SGD,Contract/Temp,,,5,,4265,CompTIA (A+/Network+/Linux+/Security+),0
9454,Senior,Information Security,Singapore,,5500,6500,SGD,Contract/Temp,,,5,,4266,Imperva,0
9454,Senior,Information Security,Singapore,,5500,6500,SGD,Contract/Temp,,,5,,4267,Carbon Black,0
9458,,,Singapore,,4000,6000,SGD,Full time,,,,,,,
9469,,Embedded Systems,Singapore,,5000,7500,SGD,Full time,,,,,,,
9473,Middle,Network Engineering,Singapore,,,,,Contract/Temp,Office,,2,,4275,Server+,0
9473,Middle,Network Engineering,Singapore,,,,,Contract/Temp,Office,,2,,4276,CompTIA (A+/Network+/Linux+/Security+),0
9473,Middle,Network Engineering,Singapore,,,,,Contract/Temp,Office,,2,,4277,CompTIA (A+/Network+/Linux+/Security+),0
9473,Middle,Network Engineering,Singapore,,,,,Contract/Temp,Office,,2,,4278,CDCTP,0
9473,Middle,Network Engineering,Singapore,,,,,Contract/Temp,Office,,2,,4279,CDCPM,0
9486,,SAP,Singapore,,8000,12000,SGD,Full time,,,,,,,
9539,Junior,,Singapore,,,,,Full time,,,,,,,
9554,Junior,,Singapore,,,,,Part time,Hybrid,,,,,,
9629,Senior,React,Singapore,,,,,Full time,Remote,,5,,,,
9638,Middle,.NET,Singapore,,5500,8000,SGD,Full time,,,,,,,
9646,Middle,Cloud Security,Singapore,,,,,Full time,,,2,,4373,AWS,1
9646,Middle,Cloud Security,Singapore,,,,,Full time,,,2,,4374,AWS,1
9646,Middle,Cloud Security,Singapore,,,,,Full time,,,2,,4375,AWS,1
9646,Middle,Cloud Security,Singapore,,,,,Full time,,,2,,4376,AWS,1
9662,Lead,,Singapore,,,,,Full time,,,,,,,
9696,Middle,System Engineering,Singapore,,,,,Full time,,,3,,,,
9707,Middle,Supply Chain,Singapore,,,,,Full time,,,,,,,
9713,Senior,Actimize,Singapore,,,,,Full time,,,,,,,
9734,Lead,Gaming,Singapore,,,,,Full time,,,,,,,
9735,,,Singapore,,,,,Full time,,,3,,,,
9739,Senior,Cloud Infrastructure,Singapore,,,,,Full time,,,,,,,
9740,Senior,Testing,Singapore,,,,,Full time,,,,,,,
9751,Lead,Testing,Singapore,,,,,Full time,,,,,,,
9754,Middle,Cybersecurity,Singapore,,,,,Full time,,,,,,,
9758,Middle,C++,Singapore,,6500,8500,SGD,Full time,,,,,,,
9781,Senior,SRE,Singapore,,17000,25000,SGD,Full time,,,8,,,,
9787,Middle,AWS,Singapore,,6000,9000,SGD,Contract/Temp,Hybrid,,,,,,
9794,Middle,Data Engineering,Singapore,,9000,13000,SGD,Full time,,,4,,,,
9809,Senior,SAP EHS,Singapore,,,,,Full time,,,5,,,,
9810,Middle,,Singapore,,,,,Full time,,,,,,,
9818,Middle,Project Management,Singapore,,14000,14000,,Full time,Office,,5,,,,
9836,Senior,IT Project Management,Singapore,,96000,,SGD,Full time,Office,,,,,,
9844,Junior,Monitoring,Singapore,,,,,Full time,,,,,,,
9862,Senior,Payments Development,Singapore,,,,,Contract/Temp,,,,,,,
9894,Senior,SAP,Singapore,,10000,13000,SGD,Full time,,,8,,,,
9895,Senior,Golang,Singapore,,7000,9000,SGD,Full time,Hybrid,,5,,,,
9932,Senior,Finance,Singapore,,,,,Full time,Remote,,5,,,,
9948,Senior,,Singapore,,,,,Full time,,,,,,,
9952,Senior,Java,Singapore,,,,,Full time,,,5,,,,
9967,Senior,HPC,Singapore,,7000,9000,SGD,Full time,,,4,,,,
9968,Senior,Insurance,Singapore,,6000,10500,SGD,Full time,,,2,,,,
9972,Senior,Java,Singapore,,,,,Full time,,,5,,,,
9974,Middle,Networks,Singapore,,6000,10500,SGD,Full time,,,5,,,,
10035,Middle,IT,Singapore,,,,,Full time,Office,,,,,,
10038,Junior,IT Support,Singapore,,,,,Full time,Office,,,,,,
10048,Senior,Software Engineering,Singapore,,,,,Full time,,,5,,,,
10052,Senior,Cloud Native,Singapore,,,,,Full time,,,8,,,,
10055,,Networks,Singapore,,,,,Full time,,,,,4561,Cisco (CCNA/CCNP/CCIE),0
10055,,Networks,Singapore,,,,,Full time,,,,,4562,Cisco (CCNA/CCNP/CCIE),0
10058,Middle,ArcGIS,Singapore,,,,,Full time,,,,,,,
10068,Middle,ASP.Net,Singapore,,,,,Full time,,,,,,,
10105,Senior,SAP BW/BPC,Singapore,,,,,Contract/Temp,,,,,,,
10112,,Node.js,Singapore,,,,,Full time,,,3,,,,
10126,Middle,Mobile Migration Support,Singapore,,,,,Contract/Temp,Office,,2,,,,
10128,,Middleware,Singapore,,,,,Full time,,,,,,,
10138,Middle,Structured Cabling Systems,Singapore,,,,,Full time,,,5,,4603,BICSI,1
10138,Middle,Structured Cabling Systems,Singapore,,,,,Full time,,,5,,4604,CNET,1
10143,Senior,AWS,Singapore,,,,,Full time,,,,,,,
10173,Middle,Business Analysis,Singapore,,,,,Full time,,,,,,,
10174,Senior,IT,Singapore,,,,,Full time,,,3,,,,
10175,Senior,IT Security,Singapore,,,,,Contract/Temp,,,3,,4617,ISC2 (CISSP/CCSP/SSCP),1
10175,Senior,IT Security,Singapore,,,,,Contract/Temp,,,3,,4618,ISACA (CISA/CISM/CRISC),1
10175,Senior,IT Security,Singapore,,,,,Contract/Temp,,,3,,4619,ISACA (CISA/CISM/CRISC),1
10175,Senior,IT Security,Singapore,,,,,Contract/Temp,,,3,,4620,CGEIT,1
10175,Senior,IT Security,Singapore,,,,,Contract/Temp,,,3,,4621,GSE,1
10178,Middle,.NET,Singapore,,,,,Full time,,,,,,,
10181,,AML/KYC,Singapore,,,,,Full time,,,,,,,
10183,Middle,Mainframe,Singapore,,,,,Contract/Temp,Hybrid,,,,,,
10189,,IT Operations,Singapore,,,,,Full time,,,,,,,
10201,,Data Center Operations,Singapore,,,,,Full time,Office,,,,,,
10205,Middle,Networks,Singapore,,,,,Full time,,,,,,,
10209,Senior,Business Analysis,Singapore,,,,,Full time,,,7,,4646,Business Analysis certification,0
10248,Lead,AML KYC,Singapore,,,,,Full time,,,10,,,,
10283,Junior,IT Support,Singapore,,2300,2500,SGD,Contract/Temp,,,0,,,,
10300,Junior,Sales,Singapore,,2200,3500,SGD,Full time,,,1,,,,
10304,,Digital Security,Singapore,,,,,Full time,,,,,,,
10307,Middle,AWS,Singapore,,,,,Full time,,,3,,,,
10316,Senior,DevOps,Singapore,,,,,Full time,,,,,,,
10353,,Machine Learning,Singapore,,,,,Full time,Hybrid,,6,,,,
10356,Middle,Cisco,Singapore,,3000,4000,SGD,Full time,,,,,,,
10378,Senior,Cloud Architecture,Singapore,,,,,Full time,Office,,,,,,
10381,Lead,Azure,Singapore,,,,,Full time,,,,,,,
10382,Middle,IT,Singapore,,3000,4400,SGD,Full time,,,,,,,
10398,Middle,Java,Singapore,,3500,5800,SGD,Full time,,,,,,,
10400,Junior,Azure,Singapore,,,,,Full time,,,,,,,
10402,Senior,VMWare,Singapore,,8000,12000,SGD,Full time,,,,,,,
10407,Middle,Windows/Linux,Singapore,,5500,9500,SGD,Full time,,,5,,,,
10410,Middle,C#,Singapore,,3500,5800,SGD,Full time,,,2,,,,
10412,Middle,,Singapore,,2500,4000,SGD,Full time,,,,,,,
10413,Middle,System Administration,Singapore,,6500,8500,SGD,Full time,,,,,,,
10414,Middle,,Singapore,,5500,9900,SGD,Full time,,,,,,,
10418,Middle,,Singapore,,3500,5800,SGD,Full time,,,5,,,,
10419,Middle,DevOps,Singapore,,4000,7500,SGD,Full time,,,1,,,,
10421,Middle,Data Center Operations,Singapore,,2700,3500,SGD,Full time,Office,,,,,,
10422,Middle,React,Singapore,,3500,5800,SGD,Full time,,,3,,,,
10451,Senior,IT Support,Singapore,,4500,5500,SGD,Full time,,,,,,,
10452,Middle,,Singapore,,4000,5500,SGD,Contract/Temp,Hybrid,,1,,,,
10466,Senior,Salesforce,Singapore,,,,,Full time,,,,,,,
10488,Senior,Cybersecurity,Singapore,,,,,Full time,,,10,,,,
10594,,Security,Singapore,,,,,Full time,,,3,,4784,ISC2 (CISSP/CCSP/SSCP),0
10594,,Security,Singapore,,,,,Full time,,,3,,4785,ISC2 (CISSP/CCSP/SSCP),0
10605,Lead,Data Solutions and Platforms,Singapore,,,,,Contract/Temp,,,5,,,,
10609,Senior,Data Governance,Singapore,,,,,Full time,,,2,,,,
10659,Middle,IT Infrastructure,Singapore,,,,,Full time,,,,,,,
10684,Lead,ServiceNow,Singapore,,,,,Full time,,,,,,,
10686,,Project Management,Singapore,,,,,Full time,,,,,,,
10720,Middle,Network,Singapore,,,,,Full time,,,,,4849,Cisco (CCNA/CCNP/CCIE),0
10720,Middle,Network,Singapore,,,,,Full time,,,,,4850,JNCIA,0
10720,Middle,Network,Singapore,,,,,Full time,,,,,4851,Cisco (CCNA/CCNP/CCIE),0
10752,,Market Data,Singapore,,,,,Full time,,,3,,,,
10759,Junior,Data Analytics,Singapore,,,,,Contract/Temp,,,,,,,
10777,Senior,Cybersecurity,Singapore,,,,,Full time,,,10,,4865,ISC2 (CISSP/CCSP/SSCP),1
10777,Senior,Cybersecurity,Singapore,,,,,Full time,,,10,,4866,CSSLP,1
10777,Senior,Cybersecurity,Singapore,,,,,Full time,,,10,,4867,PMP,1
10784,Middle,,Singapore,,5000,7000,SGD,Full time,,,3,,,,
10813,Middle,Python,Singapore,,,,,Full time,,,,,,,
10876,Senior,Cisco,Singapore,,6000,7300,SGD,Contract/Temp,,No,,,4896,Cisco (CCNA/CCNP/CCIE),1
10876,Senior,Cisco,Singapore,,6000,7300,SGD,Contract/Temp,,No,,,4897,Alcatel ACSE,1
10883,Senior,Unix,Singapore,,,,,Contract/Temp,,,10,,4899,IBM,0
10883,Senior,Unix,Singapore,,,,,Contract/Temp,,,10,,4900,IBM,0
10883,Senior,Unix,Singapore,,,,,Contract/Temp,,,10,,4901,IBM,0
10944,Senior,Cybersecurity,Singapore,,,,,Full time,,,10,,4923,ISC2 (CISSP/CCSP/SSCP),0
10944,Senior,Cybersecurity,Singapore,,,,,Full time,,,10,,4924,CSSLP,0
10944,Senior,Cybersecurity,Singapore,,,,,Full time,,,10,,4925,PMP,0
10954,,JavaScript,Singapore,,,,,Full time,,,3,,4929,ICT Assessment Certification for Solution Architect or Software Developer by NUS-ISS,0
10964,Senior,Oracle Fusion,Singapore,,,,,Full time,,,,,,,
10976,Senior,Application Security,Singapore,,,,,Full time,Hybrid,,7,,,,
10984,Senior,Cisco,Singapore,,5000,7000,SGD,Full time,,,5,,4943,Cisco (CCNA/CCNP/CCIE),1
10996,Middle,Full Stack,Singapore,,6500,8000,SGD,Full time,,,,,,,
11018,Senior,SIEM,Singapore,,5000,6300,SGD,Full time,,,2,,,,
11024,,ICT,Singapore,,,,,Full time,,,5,,4957,BICSI Certification,1
11024,,ICT,Singapore,,,,,Full time,,,5,,4958,PRINCE2,0
11024,,ICT,Singapore,,,,,Full time,,,5,,4959,PMP,0
11040,Middle,OutSystems,Singapore,,,,,Full time,Hybrid,,,,,,
11068,,Animation Design,Singapore,,,,,Full time,,,,,,,
11173,Middle,Digital Services and Solutions,Singapore,,,,,Full time,,,,,,,
11178,Senior,Data Migration/Transformation,Singapore,,7000,7700,SGD,Contract/Temp,,,,,,,
11187,Middle,Microsoft Dynamics Navision,Singapore,,,,,Full time,,,2,,,,
11191,,Networks & Systems Administration,Singapore,,,,,Full time,,,,,,,
11203,Senior,Enterprise Applications,Singapore,,10000,13000,SGD,Full time,,,,,,,
11208,,,Singapore,,10000,11100,SGD,Contract/Temp,,,,,,,
11221,,Cybersecurity,Singapore,,,,,Full time,,,3,,,,
11222,Senior,Full Stack Development,Singapore,,,,,Full time,,,10,,,,
11224,Senior,,Singapore,,,,,Full time,,,,,,,
11236,,RPA,Singapore,,7000,8000,SGD,Contract/Temp,,,,,,,
11286,Senior,Big Data,Singapore,,,,,Full time,,,5,,,,
11287,Middle,MES,Singapore,,6000,8000,SGD,Full time,,,,,5092,PMP,1
11321,Middle,CCTV,Singapore,,4700,7000,SGD,Full time,,,1,,5108,Cisco (CCNA/CCNP/CCIE),0
11321,Middle,CCTV,Singapore,,4700,7000,SGD,Full time,,,1,,5109,Cisco (CCNA/CCNP/CCIE),0
11342,Middle,Testing,Singapore,,10,,SGD,Full time,Office,,,,,,
11359,,,Singapore,,,,,Full time,,,3,,,,
11360,Senior,Cisco,Singapore,,,,,Contract/Temp,,,5,,5127,Cisco (CCNA/CCNP/CCIE),1
11370,Middle,OutSystems,Singapore,,4500,6000,SGD,Full time,,,1,,5136,OutSystem certification,0
11454,,Storage,Singapore,,,,,Full time,,,,,,,
11502,Middle,End User Support,Singapore,,2500,3500,SGD,Full time,,,,,5232,Microsoft (except Azure),0
11519,Senior,Web 3.0 Security,Singapore,,,,,Full time,,,,,,,
11606,Middle,Desktop Support,Singapore,,,,,Full time,,,2,,,,
11614,Lead,,Singapore,,,,,Full time,,,,,,,
11622,Senior,Data Center,Singapore,,,,,Full time,,,,,5267,Formal project management training or certifications,0
11633,Middle,Network Infrastructure,Singapore,,,,,Full time,,,,,,,
11636,,Product Management,Singapore,,,,,Full time,,,2,,,,
11641,Middle,ServiceNow,Singapore,,,,,Contract/Temp,,,2,,,,
11653,Senior,ServiceNow,Singapore,,,,,Contract/Temp,,,5,,,,
11656,Middle,Programme & Project Management,Singapore,,,,,Full time,,,,,,,
11657,Junior,Silicon Design Validation,Singapore,,,,,Full time,,,,,,,
11669,Middle,,Singapore,,,,,Full time,Office,,,,,,
11670,,Software and Applications,Singapore,,,,,Full time,,,5,,,,
11672,,Solar,Singapore,,,,,Full time,,,1,,,,
11675,Lead,SAP FICO,Singapore,,,,,Full time,,,,,,,
11680,Middle,Storage,Singapore,,,,,Full time,,,,,,,
11684,Senior,Infrastructure,Singapore,,5500,9500,SGD,Contract/Temp,,,10,,5325,Azure,0
11684,Senior,Infrastructure,Singapore,,5500,9500,SGD,Contract/Temp,,,10,,5326,Azure,0
11684,Senior,Infrastructure,Singapore,,5500,9500,SGD,Contract/Temp,,,10,,5327,PMP,0
11686,Middle,Networks,Singapore,,,,,Full time,,,,,,,
11692,Middle,LLM,Singapore,,,,,Full time,,,,,,,
11710,Junior,Cloud,Singapore,,,,,Full time,,,1,,,,
11713,Middle,IT Support,Singapore,,,,,Full time,,,,,,,
11719,Middle,Programme & Project Management,Singapore,,,,,Full time,,,15,,,,
11720,Middle,IT Support,Singapore,,,,,Full time,,,,,,,
11721,Middle,Digital Engagement,Singapore,,,,,Full time,,,,,,,
11731,Senior,Cloud,Singapore,,,,,Full time,,,,,,,
11738,Middle,DevOps,Singapore,,,,,Contract/Temp,,,3,,,,
11742,Middle,AI,Singapore,,,,,Full time,,,,,,,
11759,Lead,Salesforce,Singapore,,,,,Full time,,,,,5367,Platform Developer I,1
11759,Lead,Salesforce,Singapore,,,,,Full time,,,,,5368,Salesforce,1
11759,Lead,Salesforce,Singapore,,,,,Full time,,,,,5369,Project Management or Delivery focused certification,1
11759,Lead,Salesforce,Singapore,,,,,Full time,,,,,5370,Platform Developer II,0
11759,Lead,Salesforce,Singapore,,,,,Full time,,,,,5371,Salesforce,0
11759,Lead,Salesforce,Singapore,,,,,Full time,,,,,5372,Integration Architecture certified,0
11759,Lead,Salesforce,Singapore,,,,,Full time,,,,,5373,TOGAF Certified,0
11770,Senior,SAP FSCM,Singapore,,,,,Contract/Temp,,,10,,,,
11772,,,Singapore,,,,,Full time,,,1,,,,
11779,,,Singapore,,,,,Full time,,,,,,,
11781,Middle,Informatica,Singapore,,,,,Contract/Temp,,,3,,,,
11782,Middle,Product Management,Singapore,,,,,Full time,,,1,,,,
11786,,Network Security,Singapore,,,,,Full time,Office,,3,,5378,Cisco (CCNA/CCNP/CCIE),1
11792,Senior,Machine Learning,Singapore,,,,,Full time,,,,,,,
11806,Senior,Cyber Security,Singapore,,,,,Full time,,,,,,,
11863,Junior,Networks,Singapore,,2300,2500,SGD,Contract/Temp,,,,,,,
11884,Middle,HTML,Singapore,,,,,Contract/Temp,Office,,2,,,,
11919,Middle,Digital Media Design,Singapore,,,,,Full time,,,,,,,
11970,Middle,Microsoft,Singapore,,,,,Full time,,,3,,5471,HPE/Aruba,1
11970,Middle,Microsoft,Singapore,,,,,Full time,,,3,,5472,Cisco (CCNA/CCNP/CCIE),1
11970,Middle,Microsoft,Singapore,,,,,Full time,,,3,,5473,VMware,1
12015,Middle,Cybersecurity,Singapore,,,,,Full time,,,3,,5486,Cisco (CCNA/CCNP/CCIE),1
12016,Senior,IT Operations,Singapore,,10000,13000,SGD,Full time,,,,,,,
12039,Senior,Firmware,Singapore,,,,,Full time,,,,,,,
12040,,Project Management,Singapore,,,,,Contract/Temp,Hybrid,,5,,5493,PMP,0
12040,,Project Management,Singapore,,,,,Contract/Temp,Hybrid,,5,,5494,Scrum/Agile certificates,0
12081,Middle,Product Operations,Singapore,,,,,Full time,,,1,,,,
12088,Middle,Product Management,Singapore,,,,,Full time,,,5,,,,
12094,Senior,Application Development,Singapore,,,,,Full time,,,,,,,
12096,Lead,Product Management,Singapore,,,,,Full time,,,7,,,,
12126,Middle,Networks & Systems Administration,Singapore,,6000,8000,SGD,Full time,Hybrid,,,,,,
12172,Middle,NetSuite,Singapore,,,,,Full time,,,3,,,,
12182,Senior,.NET,Singapore,,,,,Full time,,,3,,,,
12211,Senior,Microsoft Azure,Singapore,,5500,7000,SGD,Full time,,,7,,5545,Azure,1
12214,Senior,Data Loss Prevention,Singapore,,10000,,SGD,Full time,,,5,,,,
12217,Middle,Algorithm Development,Singapore,,,,,Full time,,,2,,,,
12295,Senior,Printers & Copiers,Singapore,,3500,4500,SGD,Full time,,,5,,,,
